,Scores,Loss,Episode length
382,-287.80360471819125,5328.6970047950745,163
383,-64.30117539139346,3796.7480750083923,131
384,-107.28232868671404,5635.316488265991,146
385,-89.18469800207103,6095.251254558563,145
386,-79.74402726123466,3470.0214428901672,93
387,-45.92279650359959,3103.7369508743286,87
388,-132.38107302041038,6554.586162567139,187
389,-58.58529790509988,1920.1343750953674,73
390,-129.78518709892236,3596.4798612594604,131
391,-328.1531316684133,4840.637254714966,123
392,-338.4116054730199,4603.199975967407,110
393,-47.03186865362788,4691.471870422363,111
394,-129.6788313083714,3671.603734970093,70
395,-335.1708190546315,6087.161374092102,146
396,-68.34042142667947,4338.210951328278,121
397,-55.9626958718292,5538.19962978363,84
398,-205.0260533074311,2264.99289226532,80
399,-94.03426721856755,6276.2924818992615,150
400,-338.9759087668116,2583.4494318962097,98
401,-114.4046258211926,3590.855796813965,117
402,50.05796041912066,5050.311944961548,76
403,-54.11406158303997,5229.055951118469,90
404,-445.9088768970279,4382.346079349518,116
405,-111.50779704654244,4306.691776275635,112
406,-69.43665483109952,741.7128129005432,72
407,43.234214638033095,35228.15439939499,1000
408,-142.8269785222742,3511.0613136291504,110
409,-193.39845467097854,5452.2840757369995,170
410,-82.78160775533537,3362.9198360443115,91
411,-248.2678716903905,6664.5870904922485,120
412,-235.70637247513088,3776.668357849121,124
413,-195.55738487534813,3847.7202277183533,108
414,-136.1948406115258,4707.022904396057,86
415,-153.31312725285048,5386.192722320557,117
416,-149.10256675217818,2867.3867931365967,97
417,-72.85650679506908,4331.9393672943115,111
418,-258.675809038806,4590.802969932556,110
419,-168.49009430989278,5532.45982170105,105
420,-215.77823523520803,5317.529830932617,142
421,-245.07338822190465,3257.98180437088,83
422,-236.94359192315596,4993.105191707611,129
423,-90.45492380383038,2396.1563682556152,68
424,-200.750862878366,2570.7583298683167,71
425,-121.63671925520575,5769.5847063064575,99
426,-40.47691645897049,3417.145908355713,74
427,-70.24489927368101,3438.4084491729736,113
428,-110.85056642189004,2631.304063796997,78
429,-95.77245230090233,5676.838660240173,159
430,-149.27713238065942,4403.172837734222,123
431,-143.19784961068854,5800.318328380585,133
432,-210.07495777641304,6654.480528831482,119
433,-112.56529454396275,2901.8499245643616,105
434,-36.570782199551886,3330.768235206604,106
435,-86.22357626320235,4499.309445381165,80
436,-112.9866584961339,2814.9161767959595,97
437,-126.88055771734165,3754.4089546203613,117
438,-172.53035259492168,5082.8021450042725,99
439,-106.87580840447139,4252.324243545532,111
440,-56.375805776587136,2919.006830215454,93
441,-195.13223378634626,3487.346071243286,98
442,1.7958636958554166,4275.821785926819,122
443,-193.79899780856724,3080.763645172119,82
444,-161.60118406329278,2143.3297443389893,93
445,-120.33022211276266,5676.304119110107,85
446,-58.809073125195404,5578.222713947296,150
447,-386.4613993521738,2809.7039937973022,85
448,-281.17824042817324,4038.707863807678,110
449,-131.48695018842886,4020.0623893737793,78
450,-81.22374372056035,5104.325542449951,154
451,-124.18703090959036,2642.7107446193695,93
452,-223.07902829399296,5095.721838235855,125
453,-236.2498846853921,2177.2075090408325,102
454,-152.10973379292025,3626.5412607192993,95
455,-101.48796567230748,3792.215286254883,73
456,-162.959755554026,3679.507071495056,103
457,-67.80014341418214,3231.836851119995,101
458,-292.9043730269077,6199.902326583862,154
459,-95.203577416996,3642.102268218994,92
460,-229.10710588496386,5976.85782957077,144
461,-193.7599276120864,3942.440444946289,126
462,-80.33997171210277,3639.057879924774,142
463,-178.2884084479217,4123.524710655212,116
464,-95.94978477030477,5163.177862167358,142
465,-104.96135337262564,2456.590558052063,74
466,-134.23147087643216,4581.937205314636,116
467,-598.7825481932059,5711.835515022278,159
468,-185.38814278338305,4198.154608488083,82
469,-104.35776808761035,2801.540181875229,85
470,-133.19333058531006,3736.888741016388,133
471,-120.32247484374766,4094.409513950348,111
472,-116.84677458604969,4516.275155067444,101
473,-84.52420939149634,3742.568374633789,80
474,-150.03297972479635,3030.254312515259,100
475,-102.04199850819657,3990.25972700119,105
476,-248.0853984052255,7539.987618923187,159
477,-122.51430893831473,3424.6315534114838,82
478,-72.8265728238263,2222.15340256691,77
479,-195.968604332173,5298.855484008789,101
480,-247.7605816743685,4845.881709098816,121
481,-197.62202437202808,4030.320340156555,139
482,-223.05401786719227,6399.105655193329,139
483,-145.60139412275757,2813.2926063537598,72
484,-149.63785919302012,5016.2679715156555,116
485,-161.87439333848437,3702.0946912765503,100
486,-116.94906632847213,6607.773799419403,150
487,-155.15794384414943,2545.7180099487305,83
488,-131.39319254893107,1587.364595413208,85
489,-15.209520044676239,3666.51149225235,103
490,-143.67108693082702,4567.1833319664,122
491,-176.4104846980996,5769.45733165741,125
492,-286.3609705609798,4646.936599254608,148
493,-108.28657290852574,4759.957866191864,128
494,-38.53776403271762,4966.2720766067505,103
495,-77.08978341805516,3042.028452396393,104
496,-70.55526129111323,2557.4333987236023,73
497,-52.82542907471671,6065.273882865906,141
498,-94.11167607301117,5883.10214138031,141
499,-62.618245088450166,3972.3111085891724,139
500,-189.5857629904233,5220.912589550018,120
501,-36.63437348842206,3697.1247787475586,130
502,-168.33327633763463,3347.4634981155396,86
503,-270.5378078211138,4901.829837799072,117
504,-2.8481695248465257,5001.176634788513,143
505,-142.0022822806743,5310.356177330017,136
506,-179.43798875831527,3462.408353805542,87
507,-143.1557529781957,2713.9031524658203,100
508,-158.22682717438494,4961.626127719879,125
509,-135.65946680913635,5063.026330471039,105
510,-223.27943316780386,4575.283041000366,126
511,-190.60715209953122,4966.096066951752,126
512,-216.38842284243697,2120.45690202713,79
513,-140.5867801492501,5163.799011230469,118
514,-221.06076746192454,7464.641636371613,128
515,-121.14165648224122,3526.1773896217346,111
516,-55.347280066844334,4724.810004234314,109
517,-187.86287610646826,3661.0265007019043,94
518,-29.706862627539607,5532.78089094162,144
519,-159.2227237024613,3343.4519243240356,127
520,-167.62795448890242,4614.427761077881,119
521,-95.13555711924344,5158.450627326965,89
522,-400.3308537285834,5662.454390525818,117
523,-195.49100850146812,3601.361800670624,136
524,-272.0675246574998,2663.617789745331,122
525,-208.90806989986675,4873.851624488831,111
526,-136.29296955701653,3139.673074245453,101
527,-279.3918669514489,5044.69442653656,132
528,-168.8664635510307,4844.52353477478,143
529,-134.24408239683856,3393.0753536224365,71
530,-128.15477125760964,6402.378670692444,155
531,-220.2153486442207,5936.845605373383,137
