,Steps until goal,Reward_until_goal
766,105.0,-13166
767,288.0,-30676
768,674.0,-74626
769,288.0,-27475
770,165.0,-14518
771,263.0,-29157
772,917.0,-93950
773,499.0,-46103
774,152.0,-16069
775,103.0,-11230
776,104.0,-10791
777,131.0,-11286
778,340.0,-33979
779,45.0,-3212
780,240.0,-22553
781,358.0,-40012
782,195.0,-19195
783,394.0,-43459
784,1322.0,-133118
785,320.0,-34828
786,300.0,-31568
787,265.0,-26841
788,192.0,-22833
789,228.0,-19242
790,196.0,-16710
791,166.0,-16879
792,557.0,-54707
793,209.0,-19324
794,209.0,-22679
795,330.0,-30474
796,237.0,-21667
797,89.0,-7435
798,313.0,-38190
799,110.0,-9432
800,100.0,-6549
801,82.0,-7372
802,110.0,-12829
803,314.0,-37538
804,104.0,-11161
805,201.0,-18548
806,711.0,-74105
807,93.0,-8975
808,192.0,-20145
809,443.0,-34889
810,188.0,-14782
811,390.0,-35223
812,47.0,-3144
813,96.0,-9617
814,161.0,-18836
815,142.0,-11297
816,145.0,-13433
817,359.0,-40439
818,224.0,-29715
819,560.0,-54993
820,1324.0,-142277
821,529.0,-57263
822,1167.0,-127097
823,554.0,-63006
824,171.0,-13770
825,647.0,-61902
826,60.0,-4166
827,161.0,-15523
828,79.0,-8364
829,635.0,-60710
830,163.0,-11032
831,247.0,-25517
832,245.0,-27334
833,446.0,-45885
834,1072.0,-97104
835,241.0,-24558
836,340.0,-36426
837,101.0,-7234
838,520.0,-57728
839,248.0,-22006
840,143.0,-12293
841,115.0,-14597
842,80.0,-6829
843,176.0,-16149
844,135.0,-16223
845,170.0,-16883
846,639.0,-59024
847,382.0,-35285
848,178.0,-22592
849,332.0,-30176
850,406.0,-46442
851,435.0,-40669
852,51.0,-4555
853,286.0,-32420
854,127.0,-12975
855,163.0,-18908
856,1013.0,-100753
857,300.0,-35321
858,238.0,-21270
859,309.0,-31731
860,268.0,-22637
861,321.0,-29980
862,596.0,-60360
863,197.0,-20094
864,590.0,-56245
865,203.0,-17768
866,204.0,-24011
867,864.0,-89791
868,219.0,-23485
869,242.0,-21972
870,137.0,-11264
871,293.0,-28021
872,90.0,-9227
873,253.0,-25296
874,662.0,-66581
875,200.0,-17238
876,122.0,-13211
877,210.0,-19168
878,174.0,-14384
879,277.0,-26085
880,296.0,-29815
881,177.0,-18056
882,565.0,-61851
883,409.0,-41680
884,77.0,-7252
885,464.0,-49185
886,159.0,-12777
887,63.0,-5377
888,270.0,-29705
889,136.0,-13780
890,106.0,-10367
891,115.0,-12195
892,125.0,-13469
893,496.0,-53609
894,742.0,-78755
895,147.0,-12566
896,673.0,-62525
897,601.0,-58490
898,317.0,-27759
899,155.0,-18900
900,281.0,-23872
901,180.0,-19466
902,128.0,-11042
903,127.0,-12762
904,1134.0,-111979
905,84.0,-10003
906,364.0,-33036
907,135.0,-11517
908,250.0,-23785
909,339.0,-35912
910,260.0,-24975
911,498.0,-51150
912,112.0,-13159
913,237.0,-22536
914,191.0,-18950
915,159.0,-11356
916,188.0,-22829
917,120.0,-9484
918,83.0,-7628
919,183.0,-16683
920,161.0,-14842
921,244.0,-22613
922,402.0,-38206
923,77.0,-4452
924,266.0,-27980
925,63.0,-5419
926,95.0,-10569
927,306.0,-33564
928,442.0,-37032
929,352.0,-33439
930,104.0,-11004
931,172.0,-17524
932,70.0,-5838
933,288.0,-27133
934,185.0,-21063
935,553.0,-54557
936,431.0,-41164
937,118.0,-10435
938,766.0,-83199
939,169.0,-17221
940,102.0,-10049
941,68.0,-7557
942,623.0,-63868
943,30.0,-2928
944,177.0,-15113
945,564.0,-59249
946,84.0,-6976
947,310.0,-30213
948,148.0,-14274
949,132.0,-13804
950,151.0,-15513
951,155.0,-17067
952,50.0,-5919
953,210.0,-18002
954,129.0,-12279
955,247.0,-23740
956,248.0,-26314
957,308.0,-26912
958,116.0,-11215
959,127.0,-12619
960,207.0,-20401
961,257.0,-20521
962,93.0,-10951
963,215.0,-21959
964,122.0,-14405
965,190.0,-19619
966,781.0,-76022
967,176.0,-15353
968,223.0,-22421
969,140.0,-10213
970,117.0,-9069
971,116.0,-11812
972,107.0,-11632
973,110.0,-12773
974,176.0,-17542
975,421.0,-42261
976,587.0,-55191
977,103.0,-11244
978,93.0,-8619
979,345.0,-36658
980,295.0,-31521
981,164.0,-18710
982,228.0,-23379
983,161.0,-17897
984,74.0,-6184
985,664.0,-60523
986,100.0,-8441
987,345.0,-29732
988,369.0,-39182
989,192.0,-15027
990,216.0,-22672
991,473.0,-45668
992,240.0,-29235
993,122.0,-10139
994,796.0,-73352
995,172.0,-19273
996,49.0,-3544
997,100.0,-9394
998,252.0,-21511
999,941.0,-99723
1000,252.0,-26587
1001,300.0,-26733
1002,165.0,-13624
1003,213.0,-18745
1004,942.0,-89247
1005,133.0,-17188
1006,436.0,-44252
1007,58.0,-3780
1008,321.0,-30905
1009,137.0,-11889
1010,307.0,-30762
1011,293.0,-27480
1012,167.0,-18856
1013,208.0,-23558
1014,185.0,-17823
1015,49.0,-4553
1016,168.0,-13397
1017,582.0,-61341
1018,200.0,-18575
1019,243.0,-25768
1020,472.0,-47643
1021,359.0,-39416
1022,1018.0,-97036
1023,629.0,-69477
1024,100.0,-9963
1025,227.0,-21245
1026,245.0,-22715
1027,1068.0,-97826
1028,941.0,-99193
1029,151.0,-15286
1030,216.0,-25046
1031,211.0,-18785
1032,467.0,-51206
1033,145.0,-15437
1034,606.0,-58024
1035,474.0,-40080
1036,319.0,-28815
1037,228.0,-20094
1038,183.0,-14606
1039,363.0,-42164
1040,313.0,-32461
1041,398.0,-38101
1042,868.0,-88164
1043,319.0,-30564
1044,547.0,-52519
1045,69.0,-8382
1046,258.0,-21192
