,Steps until goal,Reward_until_goal
565,144.0,-15436
566,711.0,-81356
567,693.0,-67974
568,84.0,-8795
569,207.0,-22918
570,75.0,-6283
571,378.0,-37470
572,144.0,-12776
573,464.0,-43414
574,875.0,-91125
575,80.0,-5991
576,294.0,-25903
577,1320.0,-137648
578,507.0,-54430
579,882.0,-104283
580,254.0,-23873
581,686.0,-80622
582,490.0,-48911
583,147.0,-17970
584,380.0,-39448
585,400.0,-42739
586,152.0,-16083
587,823.0,-90919
588,303.0,-28457
589,300.0,-33345
590,170.0,-19442
591,176.0,-19846
592,152.0,-12061
593,368.0,-41939
594,144.0,-15506
595,151.0,-12615
596,2999.0,-290983
597,132.0,-9325
598,483.0,-52332
599,380.0,-37402
600,82.0,-7400
601,498.0,-43061
602,104.0,-12809
603,1029.0,-108362
604,208.0,-27426
605,325.0,-29631
606,77.0,-6229
607,192.0,-26771
608,141.0,-14309
609,458.0,-49675
610,323.0,-27975
611,504.0,-52779
612,82.0,-6035
613,76.0,-5390
614,421.0,-44450
615,890.0,-95078
616,562.0,-60923
617,530.0,-64019
618,236.0,-25363
619,256.0,-22667
620,259.0,-30787
621,418.0,-42771
622,243.0,-22001
623,439.0,-40802
624,1748.0,-181752
625,198.0,-18957
626,267.0,-30568
627,60.0,-3981
628,1529.0,-162816
629,753.0,-78668
630,348.0,-36731
631,440.0,-45792
632,275.0,-28998
633,235.0,-24468
634,68.0,-5993
635,176.0,-14686
636,300.0,-34225
637,362.0,-37115
638,71.0,-9138
639,1139.0,-125034
640,154.0,-15645
641,519.0,-49624
642,176.0,-15964
643,144.0,-14483
644,110.0,-13185
645,363.0,-35782
646,118.0,-9241
647,243.0,-24916
648,150.0,-19366
649,422.0,-43728
650,377.0,-41578
651,1650.0,-179482
652,202.0,-16657
653,234.0,-19817
654,512.0,-58059
655,154.0,-16780
656,772.0,-81739
657,165.0,-17985
658,249.0,-32854
659,731.0,-77469
660,320.0,-38368
661,272.0,-21660
662,55.0,-5142
663,138.0,-10738
664,515.0,-58816
665,930.0,-102509
666,130.0,-13432
667,82.0,-9816
668,483.0,-54392
669,183.0,-20635
670,493.0,-53505
671,612.0,-61923
672,257.0,-28170
673,113.0,-12221
674,757.0,-74518
675,944.0,-97374
676,129.0,-11839
677,679.0,-74230
678,492.0,-54757
679,323.0,-30153
680,901.0,-109633
681,581.0,-62478
682,1004.0,-102482
683,146.0,-20001
684,80.0,-9615
685,140.0,-16525
686,762.0,-77592
687,185.0,-17408
688,130.0,-13034
689,139.0,-14024
