,Steps until goal,Reward_until_goal
798,138.0,-13866
799,134.0,-12242
800,201.0,-16558
801,65.0,-4171
802,73.0,-4392
803,28.0,-1121
804,50.0,-4198
805,194.0,-14561
806,32.0,-1024
807,194.0,-15329
808,130.0,-10859
809,22.0,-1513
810,25.0,-2326
811,170.0,-15661
812,78.0,-4596
813,255.0,-22041
814,29.0,-1918
815,254.0,-19027
816,142.0,-14254
817,225.0,-16809
818,54.0,-4841
819,79.0,-5407
820,54.0,-4942
821,128.0,-10417
822,78.0,-5619
823,28.0,-3111
824,96.0,-7173
825,60.0,-5744
826,54.0,-5155
827,44.0,-2331
828,108.0,-8250
829,70.0,-5370
830,103.0,-11359
831,79.0,-5990
832,92.0,-6471
833,154.0,-15446
834,37.0,-3148
835,80.0,-4825
836,53.0,-4016
837,111.0,-8026
838,97.0,-9974
839,245.0,-20142
840,16.0,-327
841,78.0,-3999
842,30.0,-1535
843,237.0,-15969
844,93.0,-5662
845,30.0,-1535
846,47.0,-2760
847,148.0,-12598
848,173.0,-15692
849,50.0,-4739
850,205.0,-17742
851,143.0,-10205
852,75.0,-6000
853,69.0,-6535
854,59.0,-3809
855,157.0,-16444
856,101.0,-6396
857,172.0,-16260
858,54.0,-4373
859,73.0,-5146
860,133.0,-12625
861,263.0,-19818
862,235.0,-17475
863,112.0,-7301
864,64.0,-8136
865,116.0,-7434
866,230.0,-17952
867,126.0,-8296
868,59.0,-4549
869,96.0,-6105
870,80.0,-5223
871,48.0,-2007
872,86.0,-6793
873,50.0,-5322
874,106.0,-8276
875,144.0,-8143
876,124.0,-11649
877,59.0,-4151
878,99.0,-6848
879,274.0,-21065
880,44.0,-2757
881,100.0,-8385
882,45.0,-1180
883,126.0,-10642
884,206.0,-14842
885,48.0,-3571
886,59.0,-3268
887,79.0,-6430
888,24.0,-1913
889,273.0,-24189
890,24.0,-789
891,40.0,-1147
892,59.0,-3397
893,267.0,-20915
894,46.0,-2843
895,94.0,-7000
896,104.0,-9768
897,237.0,-16353
898,64.0,-6729
899,48.0,-3798
900,55.0,-3749
901,241.0,-18773
902,135.0,-10850
903,147.0,-10663
904,124.0,-11209
905,175.0,-15694
906,38.0,-2524
907,132.0,-9880
908,150.0,-12087
