,Scores,Loss,Episode length
226,-167.31317984221232,8749.827337741852,1000
227,-139.66711345915311,7825.0764899253845,1000
228,-133.65550156817753,8519.111072540283,1000
229,-108.70914185884708,8489.01190662384,1000
230,-113.1977370222012,9493.235035896301,1000
231,-113.36898356389572,7745.4588968753815,1000
232,-109.60713764463598,8621.914583921432,1000
233,-120.79220820104011,9168.458456516266,1000
234,-118.72045605133071,9223.89534330368,1000
235,-116.25219001659771,9790.591387748718,1000
236,-133.0030767482707,7497.76367354393,1000
237,-149.48310717270354,9120.13272356987,1000
238,-110.7582397596705,8343.332839012146,1000
239,-130.14480312906105,9572.209329605103,1000
240,-106.1612427923895,9163.625287532806,1000
241,-136.10470492299072,9343.976787567139,1000
242,-124.66697586687675,10265.528695106506,1000
243,-106.04645924140235,10102.34995508194,1000
244,-139.8791099051031,9467.653457641602,1000
245,-113.75399650711763,9480.234436035156,1000
246,-132.7054584450652,8117.690531730652,1000
247,-156.22995885801248,9385.504633903503,1000
248,-153.14488889508988,9708.357726097107,1000
249,-107.99968512969491,8982.569023132324,1000
250,-154.76905677457586,8240.449560403824,1000
251,-117.8012485346589,9641.194598436356,1000
252,-102.92522411382446,7566.4633111953735,1000
253,-155.83980547365934,9522.404511451721,1000
254,-114.96062505864467,8973.19459438324,1000
255,-71.60091073202213,8671.67570924759,1000
256,-122.44489663795495,8181.5547823905945,1000
257,-140.6666140405799,9814.059784889221,1000
258,-122.25925859959483,7932.83026599884,1000
259,-102.29509475229627,9086.577295780182,1000
260,-153.14181816754606,8600.198744773865,1000
261,-128.46482350594627,8833.313910484314,1000
262,-124.16232713308764,8269.25222158432,1000
263,-110.62658319306085,9567.551580905914,1000
264,-128.89370524953037,7820.618846416473,1000
265,-101.50261864230583,7587.561965465546,1000
266,-135.4955673638598,7801.993663311005,1000
267,-84.6652241271143,7932.597136497498,1000
268,-106.68370178044631,8443.904324531555,1000
269,-92.76900633295234,6826.056634426117,1000
270,-103.7984114036679,8422.400269985199,1000
271,-95.33104253705021,7503.526792526245,1000
272,-139.6347769631233,9946.167136669159,1000
273,-111.34552987341506,8429.177548646927,1000
274,-140.1302735985293,7277.791129827499,1000
275,-126.73583288381064,10335.479444265366,1000
276,-93.53096492938793,7284.866793394089,1000
277,-146.56735213322295,8299.455365419388,1000
278,-154.5580817886452,6752.875723600388,1000
279,-122.6688071041236,6540.477414608002,1000
280,-101.80742116988844,6983.174282312393,1000
281,-98.01236489988783,7833.145699501038,1000
282,-125.46681692802868,6447.96804690361,1000
283,-138.8707185575432,7274.606433868408,1000
284,-124.69081883697268,6820.465272903442,1000
285,-120.9752617454195,7136.330029964447,1000
286,-113.07098897382868,6777.657709360123,1000
287,-122.50184951293028,6458.799354314804,1000
288,-144.18938512553353,7216.649265050888,1000
289,-115.96677304331219,7276.176917314529,1000
290,-126.69375277520251,5873.980893135071,1000
291,-142.95277694296428,4859.781435728073,1000
292,-128.24493062081916,4599.696508407593,1000
293,-108.5794496141015,5306.004179954529,1000
294,-110.81671522570818,5140.571887731552,1000
295,-92.2896249527333,5265.571556568146,1000
296,-146.55456407396085,5861.184619903564,1000
297,-110.63324640440558,5049.794689416885,1000
298,-99.99071679848629,5346.875691175461,1000
299,-140.31903786275168,5049.985702037811,1000
300,-161.81064036038782,4178.461976528168,1000
301,-136.38945789697,4416.485450267792,1000
302,-105.12783071984113,4362.870635986328,1000
303,-118.24978203906761,4141.305772781372,1000
304,-114.07229519758259,3773.088957309723,1000
305,-145.22359157204704,4046.077222108841,1000
306,-131.59567125971714,3511.7424795627594,1000
307,-137.53210526283812,3494.3307843208313,1000
308,-134.34381864134883,3579.5300464630127,1000
309,-149.37031098059967,3135.388042449951,1000
310,-119.77433433223995,3398.8695027828217,1000
311,-138.48576149970168,3160.579242706299,1000
312,-113.15850297694256,3363.248901605606,1000
313,-90.1971851996854,3316.875825881958,1000
314,-118.48212189541917,3155.6432056427,1000
315,-108.5989378407136,3080.460609436035,1000
316,-106.03110040192868,3096.75737285614,1000
317,-108.96266139905406,3185.0243968963623,1000
318,-142.52707647333648,2885.445774078369,1000
319,-113.41480908562268,3088.7456792593002,1000
320,-178.5582023472955,2864.5718725919724,1000
321,-148.38411468904056,2826.8165357112885,1000
322,-136.15041023729773,2858.1226472854614,1000
323,-160.91626395558743,2893.888773918152,1000
324,-107.98156176059598,3185.723891019821,1000
325,-138.8970694325388,2863.2391822338104,1000
326,-88.96139372386271,2867.1005873680115,1000
327,-148.23924031974363,2833.5750591754913,1000
328,-140.8417767830034,2823.192581653595,1000
329,-110.36057690007019,2996.055022716522,1000
330,-142.94898559001206,2922.2390382289886,1000
331,-104.79623252557762,2931.34863781929,1000
332,-126.0568969487145,3036.3223779201508,1000
333,-134.74729421482297,2735.6153287887573,1000
334,-102.497501831936,2868.726451396942,1000
335,-144.35413828859876,2560.6568734645844,1000
336,-134.2914074186776,2651.8877182006836,1000
337,-65.03210921685069,2845.4871718883514,1000
338,-163.65193696344073,2658.629710674286,1000
339,-106.03641557699716,2695.3028683662415,1000
340,-147.59882635933292,2654.429508447647,1000
341,-164.15106570764334,2861.1096653938293,1000
342,-109.15812646282544,2813.5692703723907,1000
343,-121.25709732648882,2524.9883058071136,1000
344,-89.29873329948393,2511.4563682079315,1000
345,-126.94387605156543,2693.308445215225,1000
346,-86.26948834542507,2641.162104845047,1000
347,-108.7909050636857,2622.477255344391,1000
348,-159.9529817335777,2580.749038696289,1000
349,-129.39160759749788,2641.4777500629425,1000
350,-163.70716073443486,2623.9572545289993,1000
351,-137.80671373759998,2745.8217684030533,1000
352,-187.0071617011817,2473.2363839149475,1000
353,-153.74028716540096,2463.057185649872,1000
354,-161.0652737981099,2499.173763513565,1000
355,-163.840369662884,2459.2597272396088,1000
356,-152.1701428908117,2730.915854692459,1000
357,-122.80443364429686,2548.2703948020935,1000
358,-180.84561172500852,2586.3259127140045,1000
359,-124.66367759733174,2474.8319296836853,1000
360,-174.38703485355384,2401.7609775066376,1000
361,-125.03654063395409,2657.084217429161,1000
362,-132.00712931081537,2675.6050498485565,1000
363,-121.39071343833442,2772.9568215608597,1000
364,-119.40370999596325,2633.2542427778244,1000
365,-133.87782056523477,2522.0696413517,1000
366,-107.14860135009633,2547.0911141633987,1000
367,-145.64106380568228,2533.0609204769135,1000
368,-110.41448674594052,2419.535625219345,1000
369,-132.99524319030883,2603.391884326935,1000
370,-148.54859975849706,2626.2561604976654,1000
371,-175.52087784234163,2173.851911664009,1000
372,-171.3730636445907,2415.416980624199,1000
373,-164.1622183743406,2563.6101443767548,1000
374,-139.6591463344115,2395.3586390018463,1000
375,-138.04299269039396,2419.780245423317,1000
376,-123.222842463832,2583.114424586296,1000
377,-146.5128425923744,2391.2150354385376,1000
378,-143.1905866656464,2420.8522005081177,1000
379,-154.7920715213002,2529.775415420532,1000
380,-135.58710969799995,2546.9216525554657,1000
381,-118.05684829994027,2350.8924968242645,1000
382,-159.8266455896309,2250.031832098961,1000
383,-163.23337138509385,2414.048612713814,1000
384,-147.02095451534097,2628.5010175704956,1000
385,-130.69561301193716,2569.141748547554,1000
386,-168.48902889485626,2562.517253756523,1000
387,-123.22204520046984,2538.619624853134,1000
388,-165.6969252237605,2368.9085677862167,1000
389,-135.61617732774266,2589.263450741768,1000
390,-135.01037062872047,2546.1046566963196,1000
391,-118.11177294666592,2090.713275462389,1000
392,-129.27721288717947,2552.2480040490627,1000
393,-120.51713935742752,2344.837469935417,1000
394,-151.03646996282953,2500.549469590187,1000
395,-132.5499410629445,2396.3994839191437,1000
396,-157.90866206363978,2516.807734489441,1000
397,-121.06991600657193,2357.415808200836,1000
398,-112.82719987359783,2592.046816110611,1000
399,-146.64255291903484,2676.3490114212036,1000
400,-139.87304271904304,2535.9885924458504,1000
401,-124.26779293603235,2308.8427327871323,1000
402,-122.94488851575179,2219.222900211811,1000
403,-146.12231990173066,2577.783275961876,1000
404,-128.7134691025511,2334.338902592659,1000
405,-138.06274120767102,2469.8896610736847,1000
406,-130.69779076096194,2537.3862643241882,1000
407,-95.9289093214229,2652.9108777046204,1000
408,-110.99185187911573,2282.6111381053925,1000
409,-132.63629176096464,2297.2559901475906,1000
410,-123.43645564606429,2139.678398370743,1000
411,-176.05031336107535,2256.6285890340805,1000
412,-146.58192380472158,2343.1304376125336,1000
413,-120.60874776211543,2398.1635751724243,1000
414,-132.76973876601411,2597.1110879182816,1000
415,-84.7435073453193,2455.315246939659,1000
416,-128.34340488199936,2374.759976863861,1000
417,-129.21014824496228,2301.881767272949,1000
418,-122.18377031941449,2447.8849635124207,1000
419,-137.78121496782407,2468.031009078026,1000
420,-137.50578420617651,2632.1925216913223,1000
421,-120.65761701906871,2521.176379799843,1000
422,-154.18123989574667,2425.6493550539017,1000
423,-148.21817963582922,2298.2639696598053,1000
424,-146.223612439888,2409.362815260887,1000
425,-116.41727421794927,2219.5631650686264,1000
426,-124.0541386720464,2405.580204963684,1000
427,-161.0840065933533,2482.6348357200623,1000
428,-114.68800625700034,2119.6505876779556,1000
429,-131.74298062198542,2634.951829433441,1000
430,-126.1557980763286,2413.9386427998543,1000
431,-127.72762993246552,2541.373073875904,1000
432,-148.07474454746767,2694.531669855118,1000
433,-116.51815058050515,2496.6696120500565,1000
434,-165.8721217431447,2465.2309020757675,1000
435,-131.4286606143482,2527.214978456497,1000
436,-107.98105632641675,2289.123513698578,1000
437,-170.88545675238498,2278.521213889122,1000
438,-130.66357565815,2129.855984210968,1000
439,-137.51671368368565,2018.1038509607315,1000
440,-124.0327771715372,2558.251258969307,1000
441,-154.6486757799555,2246.909566760063,1000
442,-145.94932210231002,2534.0954073667526,1000
443,-119.7309074401872,2380.5587884783745,1000
444,-136.92934598798178,210.10518848896027,66
445,-119.55330039625647,10104.256962239742,1000
446,-161.73664874371943,9598.649464011192,1000
447,-121.447084946096,5312.3123071193695,1000
448,-147.7342769952649,4297.75440967083,1000
449,-140.71705312509943,3875.8840767145157,1000
450,-117.56848390065358,5032.812558531761,1000
451,-139.91287189961517,4054.788231730461,1000
452,-134.3114314337975,3853.8821204304695,1000
453,-152.26533618479746,201.94837421178818,71
454,-144.95146248373192,3419.801669239998,1000
455,-140.25752095569814,2696.6142593622208,1000
456,-153.4201205928256,3022.0499069690704,1000
457,-131.03327163878447,2807.9401471614838,1000
458,-144.57218030214284,2624.9325346946716,1000
459,-167.5813502809512,2510.30040872097,1000
460,-167.28098478828355,2285.4397197961807,1000
461,-116.81389258038422,2452.7494065761566,1000
462,-130.99236196442334,2256.972522377968,1000
463,-138.8393139781712,2135.096775531769,1000
464,-100.27217169286939,2655.704180240631,1000
465,-151.47361762018352,2285.226465702057,1000
466,-109.66927658082855,2569.7492513656616,1000
467,-150.34493550136634,2237.1294174194336,1000
468,-101.79622324864383,2007.1238232851028,1000
469,-142.54687958431157,2305.878395676613,1000
470,-150.95754704393934,2335.403705716133,1000
471,-155.91733876358617,2321.4850471019745,1000
472,-109.53102512488049,2379.5546927452087,1000
