,Scores,Episode length
388,100.00389527677595,296
389,100.01976298606051,319
390,99.82098434108813,386
391,99.43955138431612,878
392,-82.26524330598161,432
393,100.01276941036137,438
394,-119.49919733131138,387
395,100.0,301
396,-101.92021521804942,345
397,100.00001354688459,386
398,100.00197654890795,339
399,-118.78696340522463,375
400,-64.49531393187132,237
401,99.52054414869853,338
402,-86.26374734346771,83
403,99.99999798250408,303
404,-64.9684572751014,127
405,99.92235151877607,244
406,-87.23851514878042,176
407,100.00004300111706,211
408,100.00000091130609,183
409,-37.39915152523271,79
410,-92.0475846256884,198
411,-80.41422295030247,197
412,-99.57995091236735,283
413,100.0,321
414,100.07892247800945,818
415,100.00008997493173,510
416,-154.43989074221423,214
417,-98.60264287156551,182
418,100.0,401
419,100.0,381
420,100.02594108016345,220
421,100.0,361
422,100.00002552060015,328
423,-100.45329808262781,267
424,100.00716818985335,298
425,-95.93829463850633,198
426,99.76256203997549,506
427,99.99999808801586,442
428,-76.1082047873627,125
429,-80.85418570582107,208
430,-106.75347059401157,272
431,99.99999934257902,222
432,100.00000208137222,245
433,-0.5357405536216048,1000
434,-126.27997627182111,309
435,-103.46096374044757,324
436,100.02025258226047,319
437,100.00004915934221,329
438,99.92521804469219,443
439,100.00053659206566,274
440,100.0,241
441,99.51993163945887,617
442,-107.15420942314904,191
443,-100.0,241
444,-75.30945604424966,211
445,-93.53216253434519,178
446,-59.87997524911945,147
447,-98.51382021866593,144
448,-157.38070378485787,90
449,-226.66140849894995,54
450,-190.4670123363,80
451,-78.14483023447765,76
452,-112.39890930868754,82
453,-234.96173895982022,53
454,-126.0100934902897,85
455,-95.63531396009681,69
456,-188.14109360363517,51
457,-145.53516383855154,86
458,-236.74404746190547,55
459,-178.10398640366668,70
460,-170.15545371379545,73
461,-249.50981313135458,59
462,-279.4129203882285,59
463,-148.701530944584,66
464,-117.48671360466878,84
465,-100.0,61
466,-100.0,61
467,-208.77041782230765,52
468,-184.84024806508023,51
469,-235.40543531802675,77
470,-267.5102222402228,58
471,-160.36252889677795,66
472,-215.61959857864838,53
473,-231.43123889198492,52
474,-83.37384208762137,75
475,-271.0327130178163,58
476,-111.75344579724609,62
477,-230.8620704787962,71
478,-145.87932544607327,65
479,-191.19140272099327,74
480,-95.8276065654735,63
481,-78.48388861296031,87
482,-83.01227024284753,83
483,-78.62766099478348,64
484,-47.09218508922655,55
485,-84.86572310882187,84
486,-91.07015389246179,375
487,-120.99932074725521,157
488,-103.46252934741959,246
489,-26.989107432992498,218
490,-92.30450496558913,662
491,-60.92261402236736,369
492,-104.1240356911095,346
493,100.00086727224466,995
494,100.0000627547196,768
495,100.00006249319603,889
496,100.00000072784445,405
497,100.00049579571595,433
498,100.02198705895721,320
499,-99.20275967305331,171
500,-110.6699494562817,432
501,100.00000130740938,528
502,99.70603198988678,413
503,99.72345139133535,569
504,100.00000839648357,346
505,99.99999636592884,606
506,99.47535168358286,640
507,99.99999767987907,470
508,-100.43455987397815,303
509,99.72785281145669,351
510,-58.2180141410421,193
511,-137.91821890450854,654
512,-123.0803882842402,472
513,-125.16195996803046,410
514,100.01141977440945,439
515,100.00000573093321,427
516,100.00001991434615,450
517,99.73394345268262,291
518,99.67924015153326,831
519,99.57557328592017,397
520,-100.0,121
521,100.00001091972685,328
522,99.99999546864497,263
523,100.00007913918658,233
524,-56.96992309797844,108
525,-99.91551875194367,265
526,99.58115164737502,454
527,-104.18774539749845,88
528,0.056184033341571654,1000
